,ID,Day,Hour,Mass,deltaM,Time,GWC,SoilPsi,SoilPsi_VG
Trigra3.20653,Trigra3,5,2,4695.05,0.133333333,5.083333333,0.02275866,1.578507351,1.19643092
Trigra3.20654,Trigra3,5,3,4694.916667,0.133333333,5.125,0.022737401,1.579904989,1.197150987
Trigra3.20655,Trigra3,5,4,4694.733333,0.183333333,5.166666667,0.022708169,1.581830899,1.198143137
Trigra3.20656,Trigra3,5,5,4694.55,0.183333333,5.208333333,0.022678937,1.583761643,1.199137678
Trigra3.20657,Trigra3,5,6,4694.316667,0.233333333,5.25,0.022641734,1.586225972,1.200406933
Trigra3.20658,Trigra3,5,7,4694.15,0.166666667,5.291666667,0.022615159,1.58799104,1.201315937
Trigra3.20659,Trigra3,5,8,4691.641667,2.508333333,5.333333333,0.022215218,1.615051642,1.215242551
Trigra3.20660,Trigra3,5,9,4688.841667,2.8,5.375,0.021768773,1.646401586,1.231356777
Trigra3.20661,Trigra3,5,10,4684.95,3.891666667,5.416666667,0.021148266,1.692112821,1.254822465
Trigra3.20662,Trigra3,5,11,4681.308333,3.641666667,5.458333333,0.020567621,1.737317593,1.278003007
Trigra3.20663,Trigra3,5,12,4678.183333,3.125,5.5,0.020069355,1.778137606,1.298922723
Trigra3.20664,Trigra3,5,13,4675.383333,2.8,5.541666667,0.01962291,1.816425442,1.318541213
Trigra3.20665,Trigra3,5,14,4672.766667,2.616666667,5.583333333,0.019205695,1.853771815,1.337680053
Trigra3.20666,Trigra3,5,15,4670.358333,2.408333333,5.625,0.018821699,1.889568395,1.35603242
Trigra3.20667,Trigra3,5,16,4668.175,2.183333333,5.666666667,0.018473577,1.923272038,1.373323043
Trigra3.20668,Trigra3,5,17,4666.158333,2.016666667,5.708333333,0.01815203,1.955520399,1.389880986
Trigra3.20669,Trigra3,5,18,4664.333333,1.825,5.75,0.017861043,1.98567771,1.40538059
Trigra3.20670,Trigra3,5,19,4662.733333,1.6,5.791666667,0.017605931,2.012915036,1.419394454
Trigra3.20671,Trigra3,5,20,4662.908333,-0.175,5.833333333,0.017633834,2.00989859,1.417841698
Trigra3.20672,Trigra3,5,21,4662.641667,0.266666667,5.875,0.017591316,2.014498798,1.420209796
Trigra3.20673,Trigra3,5,22,4662.466667,0.175,5.916666667,0.017563413,2.017529467,1.421770181
Trigra3.20674,Trigra3,5,23,4662.3,0.166666667,5.958333333,0.017536839,2.020424547,1.423260948
Trigra3.20675,Trigra3,6,0,4662.2,0.1,6,0.017520894,2.022165699,1.424157612
Trigra3.20676,Trigra3,6,1,4662.008333,0.191666667,6.041666667,0.017490334,2.025511544,1.425880862
Trigra3.20677,Trigra3,6,2,4661.808333,0.2,6.083333333,0.017458445,2.029015017,1.427685574
Trigra3.20678,Trigra3,6,3,4661.783333,0.025,6.125,0.017454459,2.029453828,1.427911635
Trigra3.20679,Trigra3,6,4,4661.725,0.058333333,6.166666667,0.017445158,2.030478478,1.428439519
Trigra3.20680,Trigra3,6,5,4661.633333,0.091666667,6.208333333,0.017430542,2.032090793,1.429270208
Trigra3.20681,Trigra3,6,6,4661.533333,0.1,6.25,0.017414597,2.033852687,1.430178034
Trigra3.20682,Trigra3,6,7,4661.45,0.083333333,6.291666667,0.01740131,2.035323334,1.430935849
Trigra3.20683,Trigra3,6,8,4659.525,1.925,6.333333333,0.017094379,2.069914572,1.448776175
Trigra3.20684,Trigra3,6,9,4657.741667,1.783333333,6.375,0.016810035,2.103056932,1.465899869
Trigra3.20685,Trigra3,6,10,4655.791667,1.95,6.416666667,0.016499118,2.140568921,1.485321702
Trigra3.20686,Trigra3,6,11,4653.858333,1.933333333,6.458333333,0.016190858,2.1791442,1.505343791
Trigra3.20687,Trigra3,6,12,4652,1.858333333,6.5,0.015894556,2.217595291,1.525356753
Trigra3.20688,Trigra3,6,13,4650.333333,1.666666667,6.541666667,0.015628814,2.253287311,1.543987594
Trigra3.20689,Trigra3,6,14,4648.733333,1.6,6.583333333,0.015373702,2.288681246,1.562518208
Trigra3.20690,Trigra3,6,15,4647.283333,1.45,6.625,0.015142507,2.32175941,1.579889734
Trigra3.20691,Trigra3,6,16,4645.9,1.383333333,6.666666667,0.014921942,2.354246449,1.597004164
Trigra3.20692,Trigra3,6,17,4644.591667,1.308333333,6.708333333,0.014713335,2.385844298,1.613703771
Trigra3.20693,Trigra3,6,18,4643.45,1.141666667,6.75,0.014531302,2.414138276,1.628704437
Trigra3.20694,Trigra3,6,19,4642.291667,1.158333333,6.791666667,0.014346611,2.443559419,1.644352191
Trigra3.20695,Trigra3,6,20,4642.416667,-0.125,6.833333333,0.014366542,2.440349032,1.642642213
Trigra3.20696,Trigra3,6,21,4642.025,0.391666667,6.875,0.014304093,2.45043735,1.648017761
Trigra3.20697,Trigra3,6,22,4641.883333,0.141666667,6.916666667,0.014281505,2.454107466,1.649974926
Trigra3.20698,Trigra3,6,23,4641.825,0.058333333,6.958333333,0.014272204,2.455621978,1.650782812
Trigra3.20699,Trigra3,7,0,4641.741667,0.083333333,7,0.014258917,2.457788902,1.651938963
Trigra3.20700,Trigra3,7,1,4641.683333,0.058333333,7.041666667,0.014249616,2.459308089,1.652749691
Trigra3.20701,Trigra3,7,2,4641.583333,0.1,7.083333333,0.014233671,2.461916907,1.654142246
Trigra3.20702,Trigra3,7,3,4641.45,0.133333333,7.125,0.014212412,2.465404196,1.656004381
Trigra3.20703,Trigra3,7,4,4641.325,0.125,7.166666667,0.014192481,2.468682765,1.657755762
Trigra3.20704,Trigra3,7,5,4641.166667,0.158333333,7.208333333,0.014167236,2.47284851,1.659982043
Trigra3.20705,Trigra3,7,6,4641.05,0.116666667,7.25,0.014148634,2.475927267,1.661628116
Trigra3.20706,Trigra3,7,7,4641.041667,0.008333333,7.291666667,0.014147305,2.476147479,1.661745877
Trigra3.20707,Trigra3,7,8,4639.433333,1.608333333,7.333333333,0.013890865,2.519416078,1.684945389
Trigra3.20708,Trigra3,7,9,4638.383333,1.05,7.375,0.013723447,2.548512986,1.700617136
Trigra3.20709,Trigra3,7,10,4637.5,0.883333333,7.416666667,0.013582604,2.573531999,1.714139953
Trimon1.20710,Trimon1,0,15,4253.818182,0,0.625,0.046130644,0.808474721,0.777216801
Trimon1.20711,Trimon1,0,16,4240.058333,13.75984848,0.666666667,0.043686843,0.851240824,0.802719552
Trimon1.20712,Trimon1,0,17,4225.483333,14.575,0.708333333,0.041098268,0.901931695,0.832394755
Trimon1.20713,Trimon1,0,18,4211.683333,13.8,0.75,0.038647336,0.956009701,0.863472026
Trimon1.20714,Trimon1,0,19,4199.091667,12.59166667,0.791666667,0.036411008,1.01152624,0.894832788
Trimon1.20715,Trimon1,0,20,4191.9,7.191666667,0.833333333,0.035133741,1.04631758,0.914238034
Trimon1.20716,Trimon1,0,21,4190.891667,1.008333333,0.875,0.034954657,1.051393397,0.917054394
Trimon1.20717,Trimon1,0,22,4190.308333,0.583333333,0.916666667,0.034851055,1.054353005,0.918694888
Trimon1.20718,Trimon1,0,23,4189.833333,0.475,0.958333333,0.034766693,1.056775654,0.920036841
Trimon1.20719,Trimon1,1,0,4189.425,0.408333333,1,0.034694171,1.05886745,0.921194875
Trimon1.20720,Trimon1,1,1,4189.025,0.4,1.041666667,0.03462313,1.060924827,0.922333267
Trimon1.20721,Trimon1,1,2,4188.616667,0.408333333,1.083333333,0.034550608,1.063033561,0.923499475
Trimon1.20722,Trimon1,1,3,4188.216667,0.4,1.125,0.034479567,1.065107632,0.924645922
Trimon1.20723,Trimon1,1,4,4187.825,0.391666667,1.166666667,0.034410005,1.067146572,0.925772383
Trimon1.20724,Trimon1,1,5,4187.441667,0.383333333,1.208333333,0.034341924,1.069149915,0.926878632
Trimon1.20725,Trimon1,1,6,4187.025,0.416666667,1.25,0.034267922,1.071336251,0.928085316
Trimon1.20726,Trimon1,1,7,4186.675,0.35,1.291666667,0.034205761,1.07317989,0.929102363
Trimon1.20727,Trimon1,1,8,4183.066667,3.608333333,1.333333333,0.033564907,1.092574346,0.939774418
Trimon1.20728,Trimon1,1,9,4171.683333,11.38333333,1.375,0.031543184,1.15877998,0.975860318
Trimon1.20729,Trimon1,1,10,4160.158333,11.525,1.416666667,0.0294963,1.234794405,1.016718573
Trimon1.20730,Trimon1,1,11,4149.7,10.45833333,1.458333333,0.027638861,1.313242561,1.058353949
Trimon1.20731,Trimon1,1,12,4140.15,9.55,1.5,0.025942745,1.394413067,1.100976974
Trimon1.20732,Trimon1,1,13,4131.716667,8.433333333,1.541666667,0.024444953,1.475194714,1.143033165
Trimon1.20733,Trimon1,1,14,4124.333333,7.383333333,1.583333333,0.023133645,1.554266171,1.183933143
Trimon1.20734,Trimon1,1,15,4117.916667,6.416666667,1.625,0.02199402,1.630429566,1.223149418
Trimon1.20735,Trimon1,1,16,4112.216667,5.7,1.666666667,0.020981679,1.704832903,1.261347236
Trimon1.20736,Trimon1,1,17,4107.166667,5.05,1.708333333,0.02008478,1.776844422,1.298260081
Trimon1.20737,Trimon1,1,18,4102.716667,4.45,1.75,0.019294443,1.845696071,1.333540971
Trimon1.20738,Trimon1,1,19,4098.708333,4.008333333,1.791666667,0.018582548,1.912589839,1.367841437
Trimon1.20739,Trimon1,1,20,4096.541667,2.166666667,1.833333333,0.018197739,1.950868529,1.387491509
Trimon1.20740,Trimon1,1,21,4096.075,0.466666667,1.875,0.018114858,1.959320334,1.39183312
Trimon1.20741,Trimon1,1,22,4095.675,0.4,1.916666667,0.018043816,1.966624893,1.395586361
Trimon1.20742,Trimon1,1,23,4095.416667,0.258333333,1.958333333,0.017997935,1.971372253,1.398026155
Trimon1.20743,Trimon1,2,0,4095.158333,0.258333333,2,0.017952054,1.976143235,1.400478495
Trimon1.20744,Trimon1,2,1,4094.8,0.358333333,2.041666667,0.017888413,1.982800489,1.403901103
Trimon1.20745,Trimon1,2,2,4094.491667,0.308333333,2.083333333,0.017833652,1.988565845,1.40686585
Trimon1.20746,Trimon1,2,3,4094.225,0.266666667,2.125,0.017786291,1.993579967,1.409444815
Trimon1.20747,Trimon1,2,4,4093.933333,0.291666667,2.166666667,0.01773449,1.999094013,1.412281495
Trimon1.20748,Trimon1,2,5,4093.675,0.258333333,2.208333333,0.017688609,2.004004136,1.414808015
Trimon1.20749,Trimon1,2,6,4093.4,0.275,2.25,0.017639768,2.009258363,1.417512158
Trimon1.20750,Trimon1,2,7,4093.091667,0.308333333,2.291666667,0.017585006,2.01518325,1.420562179
Trimon1.20751,Trimon1,2,8,4091.258333,1.833333333,2.333333333,0.017259399,2.051167857,1.439103803
Trimon1.20752,Trimon1,2,9,4086.2,5.058333333,2.375,0.01636102,2.157675292,1.494194053
Trimon1.20753,Trimon1,2,10,4080.558333,5.641666667,2.416666667,0.015359039,2.290750419,1.56360332
Trimon1.20754,Trimon1,2,11,4075.708333,4.85,2.458333333,0.014497661,2.419442942,1.631521952
Trimon1.20755,Trimon1,2,12,4071.625,4.083333333,2.5,0.013772445,2.539925965,1.695986038
Trimon1.20756,Trimon1,2,13,4068.283333,3.341666667,2.541666667,0.013178952,2.648117909,1.754728436
Trimon1.20757,Trimon1,2,14,4065.475,2.808333333,2.583333333,0.012680182,2.746658667,1.809034901
Trimon1.20758,Trimon1,2,15,4063.066667,2.408333333,2.625,0.012252453,2.837378731,1.859788098
Trimon1.20759,Trimon1,2,16,4060.916667,2.15,2.666666667,0.011870604,2.923739974,1.908844163
Trimon1.20760,Trimon1,2,17,4058.975,1.941666667,2.708333333,0.011525757,3.006516129,1.956602841
Trimon1.20761,Trimon1,2,18,4057.2,1.775,2.75,0.01121051,3.086521309,2.003506251
Trimon1.20762,Trimon1,2,19,4055.466667,1.733333333,2.791666667,0.010902664,3.168991888,2.052679233
Trimon1.20763,Trimon1,2,20,4054.65,0.816666667,2.833333333,0.010757621,3.209439926,2.077121111
Trimon1.20764,Trimon1,2,21,4054.491667,0.158333333,2.875,0.0107295,3.21740508,2.081960452
Trimon1.20765,Trimon1,2,22,4054.325,0.166666667,2.916666667,0.0106999,3.225833481,2.087090779
Trimon1.20766,Trimon1,2,23,4054.108333,0.216666667,2.958333333,0.010661419,3.23685851,2.093816575
Trimon1.20767,Trimon1,3,0,4053.991667,0.116666667,3,0.010640698,3.242827216,2.097464878
Trimon1.20768,Trimon1,3,1,4053.866667,0.125,3.041666667,0.010618498,3.249247421,2.101394765
Trimon1.20769,Trimon1,3,2,4053.716667,0.15,3.083333333,0.010591857,3.25698625,2.10613957
Trimon1.20770,Trimon1,3,3,4053.583333,0.133333333,3.125,0.010568177,3.263897093,2.11038395
Trimon1.20771,Trimon1,3,4,4053.475,0.108333333,3.166666667,0.010548936,3.269534392,2.113851246
Trimon1.20772,Trimon1,3,5,4053.341667,0.133333333,3.208333333,0.010525256,3.276500149,2.118141964
Trimon1.20773,Trimon1,3,6,4053.241667,0.1,3.25,0.010507495,3.281744524,2.121377005
Trimon1.20774,Trimon1,3,7,4053.125,0.116666667,3.291666667,0.010486775,3.287884817,2.1251698
Trimon1.20775,Trimon1,3,8,4052.283333,0.841666667,3.333333333,0.010337292,3.332892487,2.153141236
Trimon1.20776,Trimon1,3,9,4050.183333,2.1,3.375,0.009964324,3.450916272,2.227988165
Trimon1.20777,Trimon1,3,10,4047.95,2.233333333,3.416666667,0.009567675,3.586252218,2.316717943
Trimon1.20778,Trimon1,3,11,4045.95,2,3.458333333,0.009212468,3.717067645,2.405768525
Trimon2.20779,Trimon2,0,15,4581,0,0.625,0.041004308,0.90388878,0.833529419
Trimon2.20780,Trimon2,0,16,4564.25,16.75,0.666666667,0.038399994,0.961840188,0.866790159
Trimon2.20781,Trimon2,0,17,4544.525,19.725,0.708333333,0.035333122,1.040725402,0.91113093
Trimon2.20782,Trimon2,0,18,4524.7,19.825,0.75,0.032250702,1.134691819,0.962789424
Trimon2.20783,Trimon2,0,19,4505.85,18.85,0.791666667,0.029319877,1.24182951,1.020472762
Trimon2.20784,Trimon2,0,20,4495.191667,10.65833333,0.833333333,0.027662703,1.312170637,1.057788195
Trimon2.20785,Trimon2,0,21,4494.708333,0.483333333,0.875,0.027587554,1.315555345,1.059574343
Trimon2.20786,Trimon2,0,22,4494.283333,0.425,0.916666667,0.027521474,1.31854642,1.061152098
Trimon2.20787,Trimon2,0,23,4493.808333,0.475,0.958333333,0.027447621,1.321905976,1.062923481
Trimon2.20788,Trimon2,1,0,4493.316667,0.491666667,1,0.027371176,1.325402,1.064765993
Trimon2.20789,Trimon2,1,1,4492.858333,0.458333333,1.041666667,0.027299913,1.328678169,1.06649188
Trimon2.20790,Trimon2,1,2,4492.4,0.458333333,1.083333333,0.027228651,1.331971032,1.068225831
Trimon2.20791,Trimon2,1,3,4491.916667,0.483333333,1.125,0.027153502,1.335461731,1.070063167
Trimon2.20792,Trimon2,1,4,4491.458333,0.458333333,1.166666667,0.027082239,1.338789297,1.071813887
Trimon2.20793,Trimon2,1,5,4491,0.458333333,1.208333333,0.027010977,1.342133954,1.073572867
Trimon2.20794,Trimon2,1,6,4490.541667,0.458333333,1.25,0.026939715,1.345495836,1.075340175
Trimon2.20795,Trimon2,1,7,4490.05,0.491666667,1.291666667,0.02686327,1.349121522,1.077245349
Trimon2.20796,Trimon2,1,8,4484.983333,5.066666667,1.333333333,0.026075497,1.387689351,1.097461485
Trimon2.20797,Trimon2,1,9,4468.191667,16.79166667,1.375,0.023464704,1.533491731,1.173208659
Trimon2.20798,Trimon2,1,10,4452.15,16.04166667,1.416666667,0.020970522,1.705691802,1.261787744
Trimon2.20799,Trimon2,1,11,4438.883333,13.26666667,1.458333333,0.018907802,1.881418702,1.351853272
Trimon2.20800,Trimon2,1,12,4428.25,10.63333333,1.5,0.017254516,2.051717663,1.439387345
Trimon2.20801,Trimon2,1,13,4420.016667,8.233333333,1.541666667,0.015974385,2.207099215,1.519887996
Trimon2.20802,Trimon2,1,14,4413.516667,6.5,1.583333333,0.014963755,2.348016106,1.59371773
Trimon2.20803,Trimon2,1,15,4408.183333,5.333333333,1.625,0.014134521,2.478268312,1.662880173
Trimon2.20804,Trimon2,1,16,4403.666667,4.516666667,1.666666667,0.013432263,2.600801692,1.728930969
Trimon2.20805,Trimon2,1,17,4399.858333,3.808333333,1.708333333,0.012840138,2.714244883,1.791081114
Trimon2.20806,Trimon2,1,18,4396.583333,3.275,1.75,0.012330936,2.820273747,1.850159812
Trimon2.20807,Trimon2,1,19,4393.825,2.758333333,1.791666667,0.011902066,2.916420468,1.90465678
Trimon2.20808,Trimon2,1,20,4392.475,1.35,1.833333333,0.011692166,2.965978281,1.933119923
Trimon2.20809,Trimon2,1,21,4392.375,0.1,1.875,0.011676618,2.969718217,1.935278732
Trimon2.20810,Trimon2,1,22,4392.058333,0.316666667,1.916666667,0.011627382,2.981625579,1.942162348
Trimon2.20811,Trimon2,1,23,4391.791667,0.266666667,1.958333333,0.011585921,2.991729239,1.948015654
Trimon2.20812,Trimon2,2,0,4391.483333,0.308333333,2,0.011537981,3.003499708,1.954849099
Trimon2.20813,Trimon2,2,1,4391.166667,0.316666667,2.041666667,0.011488745,3.015687828,1.961941649
Trimon2.20814,Trimon2,2,2,4390.85,0.316666667,2.083333333,0.011439509,3.02797807,1.96911096
Trimon2.20815,Trimon2,2,3,4390.558333,0.291666667,2.125,0.01139416,3.0393895,1.975783383
Trimon2.20816,Trimon2,2,4,4390.25,0.308333333,2.166666667,0.01134622,3.051549558,1.98291042
Trimon2.20817,Trimon2,2,5,4389.933333,0.316666667,2.208333333,0.011296984,3.064142834,1.990309928
Trimon2.20818,Trimon2,2,6,4389.625,0.308333333,2.25,0.011249044,3.076507816,1.997593877
Trimon2.20819,Trimon2,2,7,4389.308333,0.316666667,2.291666667,0.011199808,3.089314238,2.005157503
Trimon2.20820,Trimon2,2,8,4387.283333,2.025,2.333333333,0.010884959,3.173873119,2.055617222
Trimon2.20821,Trimon2,2,9,4382.016667,5.266666667,2.375,0.01006609,3.417868534,2.206803669
Trimon2.20822,Trimon2,2,10,4377.333333,4.683333333,2.416666667,0.009337918,3.669760453,2.373168932
Trimon2.20823,Trimon2,2,11,4373.9,3.433333333,2.458333333,0.008804098,3.880144804,2.521882682
Trimon2.20824,Trimon2,2,12,4371.4,2.5,2.5,0.008415395,4.049663869,2.64943176
Trimon2.20825,Trimon2,2,13,4369.525,1.875,2.541666667,0.008123867,4.187156032,2.758755726
Trimon2.20826,Trimon2,2,14,4368.066667,1.458333333,2.583333333,0.007897123,4.300920943,2.853716482
Trimon2.20827,Trimon2,2,15,4366.841667,1.225,2.625,0.007706658,4.401516299,2.941465129
Trimon2.20828,Trimon2,2,16,4365.716667,1.125,2.666666667,0.007531742,4.49826002,3.029543641
Trimon2.20829,Trimon2,2,17,4364.733333,0.983333333,2.708333333,0.007378852,4.586476212,3.113315362
Trimon2.20830,Trimon2,2,18,4363.833333,0.9,2.75,0.007238918,4.670394288,3.196350777
Trimon2.20831,Trimon2,2,19,4362.966667,0.866666667,2.791666667,0.007104168,4.754244488,3.282873691
Trimon2.20832,Trimon2,2,20,4362.591667,0.375,2.833333333,0.007045862,4.791493284,3.322533906
Trimon2.20833,Trimon2,2,21,4362.525,0.066666667,2.875,0.007035497,4.798178208,3.329734985
Trimon2.20834,Trimon2,2,22,4362.308333,0.216666667,2.916666667,0.007001809,4.820037269,3.353463225
Trimon2.20835,Trimon2,2,23,4362.058333,0.25,2.958333333,0.006962939,4.84551509,3.381477277
Trimon2.20836,Trimon2,3,0,4361.825,0.233333333,3,0.00692666,4.869545506,3.408261966
Trimon2.20837,Trimon2,3,1,4361.575,0.25,3.041666667,0.006887789,4.895565808,3.437672268
Trimon2.20838,Trimon2,3,2,4361.325,0.25,3.083333333,0.006848919,4.921873591,3.467850904
Trimon2.20839,Trimon2,3,3,4361.083333,0.241666667,3.125,0.006811344,4.947582259,3.497785887
Trimon2.20840,Trimon2,3,4,4360.808333,0.275,3.166666667,0.006768587,4.977174901,3.532803422
Trimon2.20841,Trimon2,3,5,4360.591667,0.216666667,3.208333333,0.006734899,5.00074791,3.56114
Trimon2.20842,Trimon2,3,6,4360.325,0.266666667,3.25,0.006693438,5.0300779,3.596962316
Trimon2.20843,Trimon2,3,7,4360.041667,0.283333333,3.291666667,0.006649385,5.061631102,3.636223778
Trimon2.20844,Trimon2,3,8,4359.4,0.641666667,3.333333333,0.006549617,5.134616875,3.730074243
Trimon2.20845,Trimon2,3,9,4358.008333,1.391666667,3.375,0.006333239,5.300597439,3.961192954
Trimon2.20846,Trimon2,3,10,4356.558333,1.45,3.416666667,0.006107791,5.485702224,4.253979245
Trimon2.20847,Trimon2,3,11,4355.44,1.118333333,3.458333333,0.005933911,5.637811999,4.529735378
Trimon3.20848,Trimon3,0,17,3824.516667,0,0.708333333,0.174838899,0.228921337,0.319059667
Trimon3.20849,Trimon3,0,18,3817.6,6.916666667,0.75,0.17307311,0.23113254,0.322065409
Trimon3.20850,Trimon3,0,19,3809.533333,8.066666667,0.791666667,0.171013732,0.233767525,0.325600406
Trimon3.20851,Trimon3,0,20,3804.541667,4.991666667,0.833333333,0.169739385,0.235429226,0.32780451
Trimon3.20852,Trimon3,0,21,3803.991667,0.55,0.875,0.169598973,0.235613805,0.328048168
Trimon3.20853,Trimon3,0,22,3803.483333,0.508333333,0.916666667,0.169469198,0.235784666,0.328273511
Trimon3.20854,Trimon3,0,23,3802.958333,0.525,0.958333333,0.169335168,0.235961396,0.328506387
Trimon3.20855,Trimon3,1,0,3802.425,0.533333333,1,0.169199011,0.23614121,0.32874311
Trimon3.20856,Trimon3,1,1,3801.875,0.55,1.041666667,0.169058599,0.236326939,0.328987392
Trimon3.20857,Trimon3,1,2,3801.358333,0.516666667,1.083333333,0.168926696,0.236501686,0.329217018
Trimon3.20858,Trimon3,1,3,3800.891667,0.466666667,1.125,0.168807559,0.23665975,0.329424547
Trimon3.20859,Trimon3,1,4,3800.408333,0.483333333,1.166666667,0.168684166,0.236823688,0.329639612
Trimon3.20860,Trimon3,1,5,3799.941667,0.466666667,1.208333333,0.168565029,0.236982195,0.329847382
Trimon3.20861,Trimon3,1,6,3799.475,0.466666667,1.25,0.168445891,0.23714092,0.330055271
Trimon3.20862,Trimon3,1,7,3798.991667,0.483333333,1.291666667,0.168322499,0.237305545,0.330270711
Trimon3.20863,Trimon3,1,8,3796.766667,2.225,1.333333333,0.167754468,0.238066426,0.331264143
Trimon3.20864,Trimon3,1,9,3790.033333,6.733333333,1.375,0.166035482,0.240399888,0.334287493
Trimon3.20865,Trimon3,1,10,3780.916667,9.116666667,1.416666667,0.163708044,0.243635299,0.338423315
Trimon3.20866,Trimon3,1,11,3771.191667,9.725,1.458333333,0.161225302,0.247186803,0.342891689
Trimon3.20867,Trimon3,1,12,3760.941667,10.25,1.5,0.15860853,0.251047145,0.347668332
Trimon3.20868,Trimon3,1,13,3750.441667,10.5,1.541666667,0.155927934,0.25513237,0.352637269
Trimon3.20869,Trimon3,1,14,3739.841667,10.6,1.583333333,0.153221809,0.259397583,0.357736237
Trimon3.20870,Trimon3,1,15,3729.15,10.69166667,1.625,0.150492282,0.26385088,0.362968798
Trimon3.20871,Trimon3,1,16,3718.458333,10.69166667,1.666666667,0.147762754,0.268464265,0.368296896
Trimon3.20872,Trimon3,1,17,3707.741667,10.71666667,1.708333333,0.145026845,0.273258001,0.373739338
Trimon3.20873,Trimon3,1,18,3697.125,10.61666667,1.75,0.142316464,0.278183839,0.379237838
